asset_id,asset,dt,value,metadata,data_anomaly,display,symbol
2666,curve,2025-01-03 00:00:00,1.027976020817307,"{""price_pct"": 0.04179157749756257, ""daa_pct"": 0.005254515599343312, ""price_to_daa"": 7.938351916513571}",price_network_activity_divergence,Price/Network Activity Divergence,CRV/USDT
2695,dogecoin,2023-07-15 00:00:00,0.0715890641983422,"{""price_pct"": 0.03216600245636547, ""daa_pct"": 0.014968918876706372, ""price_to_daa"": 2.1474181628946956}",price_network_activity_divergence,Price/Network Activity Divergence,DOGE/USDT
2695,dogecoin,2023-07-26 00:00:00,0.0793057368697287,"{""price_pct"": 0.033648906636996045, ""daa_pct"": 0.02039173873148825, ""price_to_daa"": 1.6493156333318777}",price_network_activity_divergence,Price/Network Activity Divergence,DOGE/USDT
2695,dogecoin,2024-02-27 00:00:00,0.0942887404469512,"{""price_pct"": 0.03463998731169804, ""daa_pct"": 0.07299290025366645, ""price_to_daa"": 0.47450152242353283}",price_network_activity_divergence,Price/Network Activity Divergence,DOGE/USDT
2695,dogecoin,2024-02-28 00:00:00,0.1021400097997351,"{""price_pct"": 0.06004035591901302, ""daa_pct"": 0.0025899827957209798, ""price_to_daa"": 23.092597388654536}",price_network_activity_divergence,Price/Network Activity Divergence,DOGE/USDT
2695,dogecoin,2024-02-29 00:00:00,0.1249376055101165,"{""price_pct"": 0.13685605420078595, ""daa_pct"": 0.018277850429927467, ""price_to_daa"": 7.483441245605635}",price_network_activity_divergence,Price/Network Activity Divergence,DOGE/USDT
2695,dogecoin,2024-03-04 00:00:00,0.1662860660553826,"{""price_pct"": 0.09729402727197733, ""daa_pct"": 0.035822466245844176, ""price_to_daa"": 2.7152478594258476}",price_network_activity_divergence,Price/Network Activity Divergence,DOGE/USDT
2695,dogecoin,2024-03-05 00:00:00,0.1754581126215181,"{""price_pct"": 0.07449178103962861, ""daa_pct"": 0.10229720165298062, ""price_to_daa"": 0.7281186449835653}",price_network_activity_divergence,Price/Network Activity Divergence,DOGE/USDT
2695,dogecoin,2024-03-06 00:00:00,0.1605735667988151,"{""price_pct"": 0.038719277682476516, ""daa_pct"": 0.06265847145917158, ""price_to_daa"": 0.6178430202769837}",price_network_activity_divergence,Price/Network Activity Divergence,DOGE/USDT
2695,dogecoin,2024-05-22 00:00:00,0.1676073741724099,"{""price_pct"": 0.03342530696861634, ""daa_pct"": 0.002754495962628667, ""price_to_daa"": 12.090922692769402}",price_network_activity_divergence,Price/Network Activity Divergence,DOGE/USDT
2695,dogecoin,2024-07-17 00:00:00,0.1244148440382686,"{""price_pct"": 0.03142579710399751, ""daa_pct"": 0.006591937069813314, ""price_to_daa"": 4.7600873458319946}",price_network_activity_divergence,Price/Network Activity Divergence,DOGE/USDT
2695,dogecoin,2024-07-22 00:00:00,0.1391658856032844,"{""price_pct"": 0.04575010895840492, ""daa_pct"": 0.00040864791512462695, ""price_to_daa"": 109.28063249708435}",price_network_activity_divergence,Price/Network Activity Divergence,DOGE/USDT
2695,dogecoin,2024-10-20 00:00:00,0.1413763915466163,"{""price_pct"": 0.04377902569582459, ""daa_pct"": 0.005553454487549514, ""price_to_daa"": 7.869036368284835}",price_network_activity_divergence,Price/Network Activity Divergence,DOGE/USDT
2695,dogecoin,2025-01-03 00:00:00,0.3563541011338185,"{""price_pct"": 0.040490769005425475, ""daa_pct"": 0.0005888854663067544, ""price_to_daa"": 67.61020476106485}",price_network_activity_divergence,Price/Network Activity Divergence,DOGE/USDT
2695,dogecoin,2025-03-25 00:00:00,0.1872888054513479,"{""price_pct"": 0.036332408963179574, ""daa_pct"": 0.02073515985946006, ""price_to_daa"": 1.7513679918263694}",price_network_activity_divergence,Price/Network Activity Divergence,DOGE/USDT
2695,dogecoin,2025-03-26 00:00:00,0.1966276383626338,"{""price_pct"": 0.04940184740310993, ""daa_pct"": 0.020444946357989657, ""price_to_daa"": 2.415154092243008}",price_network_activity_divergence,Price/Network Activity Divergence,DOGE/USDT
2695,dogecoin,2025-10-02 00:00:00,0.2555123228390183,"{""price_pct"": 0.03166740647416533, ""daa_pct"": 0.024366634592669856, ""price_to_daa"": 1.2990885330696074}",price_network_activity_divergence,Price/Network Activity Divergence,DOGE/USDT
2716,ethereum-name-service,2023-01-28 00:00:00,16.345450896901394,"{""price_pct"": 0.05084255329313181, ""daa_pct"": 0.0068846815834768815, ""price_to_daa"": 7.374169884070658}",price_network_activity_divergence,Price/Network Activity Divergence,ENS/USDT
2716,ethereum-name-service,2023-11-06 00:00:00,8.586043140849625,"{""price_pct"": 0.032663210927697195, ""daa_pct"": 0.04317789291882557, ""price_to_daa"": 0.7563048048926537}",price_network_activity_divergence,Price/Network Activity Divergence,ENS/USDT
2716,ethereum-name-service,2024-03-07 00:00:00,25.170739366514866,"{""price_pct"": 0.04653490623849321, ""daa_pct"": 0.033713692946058194, ""price_to_daa"": 1.3798876153014095}",price_network_activity_divergence,Price/Network Activity Divergence,ENS/USDT
2716,ethereum-name-service,2024-04-22 00:00:00,15.419720652837444,"{""price_pct"": 0.04010100014573603, ""daa_pct"": 0.017333333333333423, ""price_to_daa"": 2.312185286127378}",price_network_activity_divergence,Price/Network Activity Divergence,ENS/USDT
2716,ethereum-name-service,2024-05-27 00:00:00,25.894144600142113,"{""price_pct"": 0.03548637917186115, ""daa_pct"": 0.012195121951219523, ""price_to_daa"": 2.907498942959385}",price_network_activity_divergence,Price/Network Activity Divergence,ENS/USDT
2716,ethereum-name-service,2024-08-24 00:00:00,21.902412964502673,"{""price_pct"": 0.049677250672668816, ""daa_pct"": 0.03275529865125226, ""price_to_daa"": 1.516154368114395}",price_network_activity_divergence,Price/Network Activity Divergence,ENS/USDT
2716,ethereum-name-service,2024-11-09 00:00:00,18.664615541013625,"{""price_pct"": 0.0320778799127317, ""daa_pct"": 0.012269938650306678, ""price_to_daa"": 2.612218255009816}",price_network_activity_divergence,Price/Network Activity Divergence,ENS/USDT
2716,ethereum-name-service,2024-11-24 00:00:00,20.31856347948094,"{""price_pct"": 0.03241559891638257, ""daa_pct"": 0.0013513513513514486, ""price_to_daa"": 23.81133928739467}",price_network_activity_divergence,Price/Network Activity Divergence,ENS/USDT
2716,ethereum-name-service,2024-11-26 00:00:00,22.722579734072372,"{""price_pct"": 0.03869044049616943, ""daa_pct"": 0.02284263959390853, ""price_to_daa"": 1.6930403307319708}",price_network_activity_divergence,Price/Network Activity Divergence,ENS/USDT
2716,ethereum-name-service,2024-11-29 00:00:00,33.614370651912296,"{""price_pct"": 0.13162307781620752, ""daa_pct"": 0.08013544018058694, ""price_to_daa"": 1.642302762573006}",price_network_activity_divergence,Price/Network Activity Divergence,ENS/USDT
2716,ethereum-name-service,2024-12-02 00:00:00,41.31186156656919,"{""price_pct"": 0.06677572406836574, ""daa_pct"": 0.040616589185221486, ""price_to_daa"": 1.64364583410946}",price_network_activity_divergence,Price/Network Activity Divergence,ENS/USDT
2716,ethereum-name-service,2026-03-06 00:00:00,6.049517585909184,"{""price_pct"": 0.5, ""daa_pct"": 0.0, ""price_to_daa"": 49999.99999999999}",price_network_activity_divergence,Price/Network Activity Divergence,ENS/USDT
3085,uniswap,2023-03-14 00:00:00,6.254305332519562,"{""price_pct"": 0.04423451404576917, ""daa_pct"": 0.012225818051060822, ""price_to_daa"": 3.6151660527457845}",price_network_activity_divergence,Price/Network Activity Divergence,UNI/USDT
3085,uniswap,2023-06-27 00:00:00,5.293912784429785,"{""price_pct"": 0.03243270501633999, ""daa_pct"": 0.06266318537859017, ""price_to_daa"": 0.5174893348794005}",price_network_activity_divergence,Price/Network Activity Divergence,UNI/USDT
3085,uniswap,2023-07-02 00:00:00,5.5281594289484675,"{""price_pct"": 0.039268990232298684, ""daa_pct"": 0.04474955504703804, ""price_to_daa"": 0.8773320063398912}",price_network_activity_divergence,Price/Network Activity Divergence,UNI/USDT
3085,uniswap,2024-02-25 00:00:00,10.696501899027492,"{""price_pct"": 0.11804388273307409, ""daa_pct"": 0.10430299424945466, ""price_to_daa"": 1.13163162060887}",price_network_activity_divergence,Price/Network Activity Divergence,UNI/USDT
3085,uniswap,2024-03-02 00:00:00,12.241831254596509,"{""price_pct"": 0.04211997378220045, ""daa_pct"": 0.029487179487179382, ""price_to_daa"": 1.4279322468952471}",price_network_activity_divergence,Price/Network Activity Divergence,UNI/USDT
3085,uniswap,2024-04-21 00:00:00,7.772778896979043,"{""price_pct"": 0.03097183676739701, ""daa_pct"": 0.0012991230919130459, ""price_to_daa"": 23.65846035313401}",price_network_activity_divergence,Price/Network Activity Divergence,UNI/USDT
3085,uniswap,2024-06-06 00:00:00,10.758834352052816,"{""price_pct"": 0.03685686613492822, ""daa_pct"": 0.01519295047098157, ""price_to_daa"": 2.4243232394447563}",price_network_activity_divergence,Price/Network Activity Divergence,UNI/USDT
3085,uniswap,2024-12-05 00:00:00,15.379415635183635,"{""price_pct"": 0.04436979819649922, ""daa_pct"": 0.0015552099533435726, ""price_to_daa"": 28.347505778197537}",price_network_activity_divergence,Price/Network Activity Divergence,UNI/USDT
3511,axie-infinity,2023-03-18 00:00:00,9.112850968799163,"{""price_pct"": 0.03301252640908192, ""daa_pct"": 0.009832841691248762, ""price_to_daa"": 3.353962955477914}",price_network_activity_divergence,Price/Network Activity Divergence,AXS/USDT
3511,axie-infinity,2023-06-23 00:00:00,5.600161942694736,"{""price_pct"": 0.03651609954251844, ""daa_pct"": 0.09565217391304337, ""price_to_daa"": 0.3817193154706213}",price_network_activity_divergence,Price/Network Activity Divergence,AXS/USDT
3511,axie-infinity,2024-03-02 00:00:00,10.177711438374727,"{""price_pct"": 0.04417727322257048, ""daa_pct"": 0.003978779840848823, ""price_to_daa"": 11.075385201798815}",price_network_activity_divergence,Price/Network Activity Divergence,AXS/USDT
3511,axie-infinity,2024-03-04 00:00:00,10.573050571099088,"{""price_pct"": 0.0330477743549773, ""daa_pct"": 0.013245033112582849, ""price_to_daa"": 2.493224579243445}",price_network_activity_divergence,Price/Network Activity Divergence,AXS/USDT
3511,axie-infinity,2024-11-25 00:00:00,7.910204594547449,"{""price_pct"": 0.09998578944118819, ""daa_pct"": 0.03945841392649907, ""price_to_daa"": 2.5333115647208153}",price_network_activity_divergence,Price/Network Activity Divergence,AXS/USDT
3511,axie-infinity,2024-12-25 00:00:00,6.7937405351901825,"{""price_pct"": 0.036737748227231304, ""daa_pct"": 0.011916583912611634, ""price_to_daa"": 3.08032446645375}",price_network_activity_divergence,Price/Network Activity Divergence,AXS/USDT
3511,axie-infinity,2026-01-17 00:00:00,1.6918016507637494,"{""price_pct"": 0.04589200964876761, ""daa_pct"": 0.0, ""price_to_daa"": 4589.200964876761}",price_network_activity_divergence,Price/Network Activity Divergence,AXS/USDT
3511,axie-infinity,2026-04-25 00:00:00,1.4582407450543355,"{""price_pct"": 0.07395596608981148, ""daa_pct"": 0.0, ""price_to_daa"": 7395.596608981147}",price_network_activity_divergence,Price/Network Activity Divergence,AXS/USDT
3614,1inch,2023-02-04 00:00:00,0.5744477683398534,"{""price_pct"": 0.04079465564903195, ""daa_pct"": 0.0047990401919617565, ""price_to_daa"": 8.482910106931453}",price_network_activity_divergence,Price/Network Activity Divergence,1INCH/USDT
3614,1inch,2023-03-13 00:00:00,0.4835155921497637,"{""price_pct"": 0.03716581131494645, ""daa_pct"": 0.013797634691195881, ""price_to_daa"": 2.6916855888897735}",price_network_activity_divergence,Price/Network Activity Divergence,1INCH/USDT
3614,1inch,2023-06-22 00:00:00,0.3091391681996011,"{""price_pct"": 0.03993291423769807, ""daa_pct"": 0.08169291338582663, ""price_to_daa"": 0.4887575311925831}",price_network_activity_divergence,Price/Network Activity Divergence,1INCH/USDT
3614,1inch,2023-06-23 00:00:00,0.3124951426677104,"{""price_pct"": 0.036294674259230275, ""daa_pct"": 0.050045495905368664, ""price_to_daa"": 0.7250886961113397}",price_network_activity_divergence,Price/Network Activity Divergence,1INCH/USDT
3614,1inch,2023-11-07 00:00:00,0.3447565295400477,"{""price_pct"": 0.03276638270927901, ""daa_pct"": 0.01963534361851349, ""price_to_daa"": 1.6678956268497356}",price_network_activity_divergence,Price/Network Activity Divergence,1INCH/USDT
3614,1inch,2024-01-12 00:00:00,0.4913901930985768,"{""price_pct"": 0.04925019746032411, ""daa_pct"": 0.0064782096584214965, ""price_to_daa"": 7.590722256701256}",price_network_activity_divergence,Price/Network Activity Divergence,1INCH/USDT
3614,1inch,2024-09-20 00:00:00,0.273063031412038,"{""price_pct"": 0.04449742083744934, ""daa_pct"": 0.015362106803218811, ""price_to_daa"": 2.8946859013581596}",price_network_activity_divergence,Price/Network Activity Divergence,1INCH/USDT
3614,1inch,2024-11-06 00:00:00,0.2535521371804301,"{""price_pct"": 0.031089276784608044, ""daa_pct"": 0.004449388209121219, ""price_to_daa"": 6.97164618254543}",price_network_activity_divergence,Price/Network Activity Divergence,1INCH/USDT
3614,1inch,2024-11-25 00:00:00,0.3929758729862396,"{""price_pct"": 0.048277519621583664, ""daa_pct"": 0.0029140359397765714, ""price_to_daa"": 16.51057668780658}",price_network_activity_divergence,Price/Network Activity Divergence,1INCH/USDT
3630,lido-dao,2023-01-04 00:00:00,1.3452600841684512,"{""price_pct"": 0.09632177660599028, ""daa_pct"": 0.05014577259475228, ""price_to_daa"": 1.920452454879905}",price_network_activity_divergence,Price/Network Activity Divergence,LDO/USDT
3630,lido-dao,2023-01-15 00:00:00,2.249247327678729,"{""price_pct"": 0.05474437502376639, ""daa_pct"": 0.008015087223008033, ""price_to_daa"": 6.821654830967262}",price_network_activity_divergence,Price/Network Activity Divergence,LDO/USDT
3630,lido-dao,2023-02-08 00:00:00,2.520992293695009,"{""price_pct"": 0.06039320213055466, ""daa_pct"": 0.022312373225152005, ""price_to_daa"": 2.70550095733127}",price_network_activity_divergence,Price/Network Activity Divergence,LDO/USDT
3630,lido-dao,2023-02-28 00:00:00,3.1089414246828966,"{""price_pct"": 0.03468467348759452, ""daa_pct"": 0.01617110067814309, ""price_to_daa"": 2.1435299228096056}",price_network_activity_divergence,Price/Network Activity Divergence,LDO/USDT
3630,lido-dao,2023-03-14 00:00:00,2.7559404831593985,"{""price_pct"": 0.08323327465979236, ""daa_pct"": 0.015679442508710784, ""price_to_daa"": 5.305049852063336}",price_network_activity_divergence,Price/Network Activity Divergence,LDO/USDT
3630,lido-dao,2023-07-01 00:00:00,2.0950409321241628,"{""price_pct"": 0.037384927763575826, ""daa_pct"": 0.003574620196604039, ""price_to_daa"": 10.429257693463084}",price_network_activity_divergence,Price/Network Activity Divergence,LDO/USDT
3630,lido-dao,2023-07-02 00:00:00,2.11088074777472,"{""price_pct"": 0.039256233263796236, ""daa_pct"": 0.021371326803205637, ""price_to_daa"": 1.8360054839024615}",price_network_activity_divergence,Price/Network Activity Divergence,LDO/USDT
3630,lido-dao,2023-07-03 00:00:00,2.1816659027359173,"{""price_pct"": 0.034154801690359005, ""daa_pct"": 0.013077593722754965, ""price_to_daa"": 2.6097082789921253}",price_network_activity_divergence,Price/Network Activity Divergence,LDO/USDT
3630,lido-dao,2023-09-30 00:00:00,1.6825807828193453,"{""price_pct"": 0.04661888244979706, ""daa_pct"": 0.00698689956331866, ""price_to_daa"": 6.662791430392567}",price_network_activity_divergence,Price/Network Activity Divergence,LDO/USDT
3630,lido-dao,2023-10-22 00:00:00,1.66739861089918,"{""price_pct"": 0.040644259430987484, ""daa_pct"": 0.030956848030018858, ""price_to_daa"": 1.3125087639396644}",price_network_activity_divergence,Price/Network Activity Divergence,LDO/USDT
3630,lido-dao,2023-11-20 00:00:00,2.4577873668720303,"{""price_pct"": 0.03948241127631835, ""daa_pct"": 0.03400809716599196, ""price_to_daa"": 1.1606296226288957}",price_network_activity_divergence,Price/Network Activity Divergence,LDO/USDT
3630,lido-dao,2024-05-25 00:00:00,2.49154062439969,"{""price_pct"": 0.056617599779300365, ""daa_pct"": 0.03686006825938559, ""price_to_daa"": 1.5355979105053017}",price_network_activity_divergence,Price/Network Activity Divergence,LDO/USDT
3630,lido-dao,2024-05-26 00:00:00,2.5469831326785206,"{""price_pct"": 0.061660398135432004, ""daa_pct"": 0.008558262014483287, ""price_to_daa"": 7.196371683219408}",price_network_activity_divergence,Price/Network Activity Divergence,LDO/USDT
3630,lido-dao,2024-07-18 00:00:00,1.9511807191361696,"{""price_pct"": 0.033853074652800075, ""daa_pct"": 0.0069375619425173785, ""price_to_daa"": 4.872655318929587}",price_network_activity_divergence,Price/Network Activity Divergence,LDO/USDT
3630,lido-dao,2024-08-24 00:00:00,1.3103102078391184,"{""price_pct"": 0.06592956931849381, ""daa_pct"": 0.024975984630163373, ""price_to_daa"": 2.6386620457175365}",price_network_activity_divergence,Price/Network Activity Divergence,LDO/USDT
3630,lido-dao,2024-12-05 00:00:00,2.1299868734374554,"{""price_pct"": 0.06178534485068066, ""daa_pct"": 0.0214861235452104, ""price_to_daa"": 2.874255198651721}",price_network_activity_divergence,Price/Network Activity Divergence,LDO/USDT
3630,lido-dao,2025-01-16 00:00:00,2.0191369901152947,"{""price_pct"": 0.09657233293227163, ""daa_pct"": 0.030915576694411584, ""price_to_daa"": 3.1227334541419487}",price_network_activity_divergence,Price/Network Activity Divergence,LDO/USDT
3630,lido-dao,2025-01-17 00:00:00,2.0024420664362528,"{""price_pct"": 0.05419133600656334, ""daa_pct"": 0.0040369088811995635, ""price_to_daa"": 13.39079717319957}",price_network_activity_divergence,Price/Network Activity Divergence,LDO/USDT
3630,lido-dao,2025-01-22 00:00:00,1.9063336702291072,"{""price_pct"": 0.034500530796095275, ""daa_pct"": 0.006604292790313604, ""price_to_daa"": 5.216057391142417}",price_network_activity_divergence,Price/Network Activity Divergence,LDO/USDT
4442,apecoin-ape,2023-01-03 00:00:00,3.962383545164651,"{""price_pct"": 0.030538654450375846, ""daa_pct"": 0.03555941023417186, ""price_to_daa"": 0.8585651055028479}",price_network_activity_divergence,Price/Network Activity Divergence,APE/USDT
4442,apecoin-ape,2023-09-29 00:00:00,1.2279462618206585,"{""price_pct"": 0.031128020606697504, ""daa_pct"": 0.005918220946915298, ""price_to_daa"": 5.250819914681945}",price_network_activity_divergence,Price/Network Activity Divergence,APE/USDT
4442,apecoin-ape,2024-01-12 00:00:00,1.4749393568134606,"{""price_pct"": 0.033793138701780245, ""daa_pct"": 0.011948529411764719, ""price_to_daa"": 2.825860734057717}",price_network_activity_divergence,Price/Network Activity Divergence,APE/USDT
4442,apecoin-ape,2024-03-03 00:00:00,2.2620771525842667,"{""price_pct"": 0.05241604753966311, ""daa_pct"": 0.014088050314465361, ""price_to_daa"": 3.7179642837479037}",price_network_activity_divergence,Price/Network Activity Divergence,APE/USDT
4442,apecoin-ape,2024-09-08 00:00:00,0.7335074147148406,"{""price_pct"": 0.050585190818908776, ""daa_pct"": 0.0038131553860818457, ""price_to_daa"": 13.231267293781361}",price_network_activity_divergence,Price/Network Activity Divergence,APE/USDT
4442,apecoin-ape,2024-10-22 00:00:00,1.4344659881402215,"{""price_pct"": 0.18545565378633477, ""daa_pct"": 0.08238387379491696, ""price_to_daa"": 2.2508427537700735}",price_network_activity_divergence,Price/Network Activity Divergence,APE/USDT
4442,apecoin-ape,2024-12-01 00:00:00,1.5123334578242082,"{""price_pct"": 0.04227788589855308, ""daa_pct"": 0.013795607188237469, ""price_to_daa"": 3.062370623913906}",price_network_activity_divergence,Price/Network Activity Divergence,APE/USDT
4442,apecoin-ape,2024-12-05 00:00:00,1.916102513060216,"{""price_pct"": 0.07798696492376056, ""daa_pct"": 0.030106257378984758, ""price_to_daa"": 2.5895304301051754}",price_network_activity_divergence,Price/Network Activity Divergence,APE/USDT
4442,apecoin-ape,2024-12-13 00:00:00,1.6055914240916411,"{""price_pct"": 0.03775730409001521, ""daa_pct"": 0.010930232558139519, ""price_to_daa"": 3.4512341387042844}",price_network_activity_divergence,Price/Network Activity Divergence,APE/USDT
5736,pepe,2023-04-28 00:00:00,2.7595323342568573e-07,"{""price_pct"": 0.04131801457886697, ""daa_pct"": 0.004598847517730542, ""price_to_daa"": 8.964934166277757}",price_network_activity_divergence,Price/Network Activity Divergence,PEPE/USDT
5736,pepe,2023-09-30 00:00:00,7.889451954295461e-07,"{""price_pct"": 0.030981667116590117, ""daa_pct"": 0.004102363742918502, ""price_to_daa"": 7.533785689541838}",price_network_activity_divergence,Price/Network Activity Divergence,PEPE/USDT
5736,pepe,2024-02-29 00:00:00,2.9768848369e-06,"{""price_pct"": 0.22096172421109683, ""daa_pct"": 0.0870885796333114, ""price_to_daa"": 2.536915356614939}",price_network_activity_divergence,Price/Network Activity Divergence,PEPE/USDT
5736,pepe,2024-03-01 00:00:00,3.3692898196e-06,"{""price_pct"": 0.1400351998204954, ""daa_pct"": 0.011633223266446446, ""price_to_daa"": 12.02718496552842}",price_network_activity_divergence,Price/Network Activity Divergence,PEPE/USDT
5736,pepe,2024-03-02 00:00:00,4.2568588634e-06,"{""price_pct"": 0.13642371702994027, ""daa_pct"": 0.028020488098824847, ""price_to_daa"": 4.866976149290091}",price_network_activity_divergence,Price/Network Activity Divergence,PEPE/USDT
5736,pepe,2024-03-05 00:00:00,7.1220611672e-06,"{""price_pct"": 0.17634606011931186, ""daa_pct"": 0.10205792476811171, ""price_to_daa"": 1.7277323950688013}",price_network_activity_divergence,Price/Network Activity Divergence,PEPE/USDT
5736,pepe,2024-03-10 00:00:00,8.7226616209e-06,"{""price_pct"": 0.0791277196922675, ""daa_pct"": 0.007467279366512258, ""price_to_daa"": 10.582421200771085}",price_network_activity_divergence,Price/Network Activity Divergence,PEPE/USDT
5736,pepe,2024-09-29 00:00:00,1.130861688e-05,"{""price_pct"": 0.074790804519689, ""daa_pct"": 0.01777447089947093, ""price_to_daa"": 4.205399471395799}",price_network_activity_divergence,Price/Network Activity Divergence,PEPE/USDT
5736,pepe,2025-03-13 00:00:00,6.9495038702e-06,"{""price_pct"": 0.04679938411295015, ""daa_pct"": 0.005893909626718985, ""price_to_daa"": 7.926846288627601}",price_network_activity_divergence,Price/Network Activity Divergence,PEPE/USDT
5736,pepe,2026-03-06 00:00:00,3.4414912281e-06,"{""price_pct"": 0.5, ""daa_pct"": 0.0, ""price_to_daa"": 49999.99999999999}",price_network_activity_divergence,Price/Network Activity Divergence,PEPE/USDT
5801,worldcoin-org,2023-11-14 00:00:00,2.2232051736746103,"{""price_pct"": 0.03886204277178762, ""daa_pct"": 0.020519835841313228, ""price_to_daa"": 1.8929543846416719}",price_network_activity_divergence,Price/Network Activity Divergence,WLD/USDT
5801,worldcoin-org,2023-11-20 00:00:00,2.337787362317708,"{""price_pct"": 0.04236718841142917, ""daa_pct"": 0.023887973640856597, ""price_to_daa"": 1.772836017318101}",price_network_activity_divergence,Price/Network Activity Divergence,WLD/USDT
5801,worldcoin-org,2023-11-26 00:00:00,2.6822725787701245,"{""price_pct"": 0.035237470457752273, ""daa_pct"": 0.015810276679841806, ""price_to_daa"": 2.227361200493532}",price_network_activity_divergence,Price/Network Activity Divergence,WLD/USDT
5801,worldcoin-org,2023-12-18 00:00:00,3.958207484147524,"{""price_pct"": 0.13705758678286206, ""daa_pct"": 0.08411214953271018, ""price_to_daa"": 1.6292687186930286}",price_network_activity_divergence,Price/Network Activity Divergence,WLD/USDT
5801,worldcoin-org,2024-07-18 00:00:00,2.7952616151508467,"{""price_pct"": 0.10609070930761533, ""daa_pct"": 0.02352941176470602, ""price_to_daa"": 4.506939696202739}",price_network_activity_divergence,Price/Network Activity Divergence,WLD/USDT
5801,worldcoin-org,2025-05-08 00:00:00,1.002213362151302,"{""price_pct"": 0.0323005717105469, ""daa_pct"": 0.0014627011214041197, ""price_to_daa"": 21.932876427601627}",price_network_activity_divergence,Price/Network Activity Divergence,WLD/USDT
5801,worldcoin-org,2025-05-24 00:00:00,1.429231491288591,"{""price_pct"": 0.07964977154838215, ""daa_pct"": 0.002111932418162432, ""price_to_daa"": 37.5364318234781}",price_network_activity_divergence,Price/Network Activity Divergence,WLD/USDT
5801,worldcoin-org,2026-01-29 00:00:00,0.5531134976747549,"{""price_pct"": 0.030948297197981978, ""daa_pct"": 0.0, ""price_to_daa"": 3094.8297197981974}",price_network_activity_divergence,Price/Network Activity Divergence,WLD/USDT
5896,bonk1,2023-12-10 00:00:00,1.1306826833e-05,"{""price_pct"": 0.06369646606482826, ""daa_pct"": 0.005569351342816553, ""price_to_daa"": 11.416464415139913}",price_network_activity_divergence,Price/Network Activity Divergence,BONK/USDT
5896,bonk1,2023-12-16 00:00:00,2.37997385672e-05,"{""price_pct"": 0.23567721604285552, ""daa_pct"": 0.021109790448898602, ""price_to_daa"": 11.15906981241597}",price_network_activity_divergence,Price/Network Activity Divergence,BONK/USDT
5896,bonk1,2024-01-09 00:00:00,1.29525166023e-05,"{""price_pct"": 0.06759349126481129, ""daa_pct"": 0.013872519077402279, ""price_to_daa"": 4.868964406815676}",price_network_activity_divergence,Price/Network Activity Divergence,BONK/USDT
5896,bonk1,2024-01-10 00:00:00,1.48387141349e-05,"{""price_pct"": 0.11796335599929497, ""daa_pct"": 0.016236810508317934, ""price_to_daa"": 7.260708551927832}",price_network_activity_divergence,Price/Network Activity Divergence,BONK/USDT
5896,bonk1,2024-01-11 00:00:00,1.59224398431e-05,"{""price_pct"": 0.13700686621703895, ""daa_pct"": 0.005331362774813719, ""price_to_daa"": 25.65017056378783}",price_network_activity_divergence,Price/Network Activity Divergence,BONK/USDT
5896,bonk1,2024-02-29 00:00:00,2.21762328378e-05,"{""price_pct"": 0.23804484702197337, ""daa_pct"": 0.3293289771299319, ""price_to_daa"": 0.722795853368}",price_network_activity_divergence,Price/Network Activity Divergence,BONK/USDT
5896,bonk1,2024-03-01 00:00:00,2.32443590553e-05,"{""price_pct"": 0.17475513027726342, ""daa_pct"": 0.15266381820244268, ""price_to_daa"": 1.1446306402420703}",price_network_activity_divergence,Price/Network Activity Divergence,BONK/USDT
5896,bonk1,2024-03-02 00:00:00,2.46344957202e-05,"{""price_pct"": 0.1527217397447047, ""daa_pct"": 0.07512014302350378, ""price_to_daa"": 2.032762531770066}",price_network_activity_divergence,Price/Network Activity Divergence,BONK/USDT
5896,bonk1,2024-03-06 00:00:00,3.21434100036e-05,"{""price_pct"": 0.07952556518688891, ""daa_pct"": 0.002682620451787354, ""price_to_daa"": 29.53463609551805}",price_network_activity_divergence,Price/Network Activity Divergence,BONK/USDT
5896,bonk1,2024-04-22 00:00:00,2.05424835861e-05,"{""price_pct"": 0.11314039651114949, ""daa_pct"": 0.03911693687478435, ""price_to_daa"": 2.8916241737303916}",price_network_activity_divergence,Price/Network Activity Divergence,BONK/USDT
5896,bonk1,2024-05-23 00:00:00,3.44813064128e-05,"{""price_pct"": 0.09402788971822562, ""daa_pct"": 0.03117517713168816, ""price_to_daa"": 3.0151468860082624}",price_network_activity_divergence,Price/Network Activity Divergence,BONK/USDT
5896,bonk1,2024-07-08 00:00:00,2.287691646e-05,"{""price_pct"": 0.03281250888323339, ""daa_pct"": 0.004966369466604226, ""price_to_daa"": 6.593664136763541}",price_network_activity_divergence,Price/Network Activity Divergence,BONK/USDT
5896,bonk1,2024-07-10 00:00:00,2.61797790017e-05,"{""price_pct"": 0.05608736005412562, ""daa_pct"": 0.040659790743567736, ""price_to_daa"": 1.3790914344204315}",price_network_activity_divergence,Price/Network Activity Divergence,BONK/USDT
5896,bonk1,2024-08-25 00:00:00,2.11413114409e-05,"{""price_pct"": 0.039810564174205254, ""daa_pct"": 0.012353540499235871, ""price_to_daa"": 3.2199970693399473}",price_network_activity_divergence,Price/Network Activity Divergence,BONK/USDT
5896,bonk1,2024-09-29 00:00:00,2.33560954609e-05,"{""price_pct"": 0.05551674783207572, ""daa_pct"": 0.020318527288698762, ""price_to_daa"": 2.7309773621889053}",price_network_activity_divergence,Price/Network Activity Divergence,BONK/USDT
